listing_name,building_name,apartment_number,address,add_lat,add_long,property_management_name,monthly_rent,property_type,bedroom_count,bathroom_count,utility_water,utility_heat,utility_electricity,utility_laundry,utility_wifi,included_appliances,parking_availability,parking_rates,parking_slots,parking_distance,parking_restrictions,parking_availability_status,pet_friendly,smoking_allowed,apartment_size,apartment_size_unit,is_furnished,lease_duration,availability_status,dist_hospital,dist_school,dist_restaurant,source,website,image,description,property_image,load_datetime,dist_busstop,dist_downtown,dist_clayton_park,dist_rockingham,dist_larry_uteck_area,dist_central_halifax,parking_address
5278 Tobin Street (Style B),5278 Tobin Street (Style B),-1,"5278 Tobin Street, Halifax, NS B3H 1S2",44.6390989,-63.5721815,SouthWest,0,,1,1.0,1,1,-1,0,-1,"['Fridge', 'Stove']",1,-1,-1,-1.0,-1,-1,-1,-1,754,-1,0,-1,-1,0.1273677442759021,0.3152658258042601,0.3802852554434189,http://apartments.southwest.ca/apartments/ns/halifax/5278-tobin-street/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/524084/5278 TobinExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85']",Welcome to 5278 Tobin Street This two storey residential building offers lots of street presence and apartment rentals with charm. Perfectly located in the South End of Halifax.,"https://cdngeneralcf.rentcafe.com/dmslivecafe/3/524084/5278 TobinExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85",2024-03-27 18:42:08,0.1546061927573814,0.5392950390198286,3.931085413928893,4.297083672402703,7.021671164052603,2.374696104881466,
5278 Tobin Street (Style C),5278 Tobin Street (Style C),-1,"5278 Tobin Street, Halifax, NS B3H 1S2",44.6390989,-63.5721815,SouthWest,0,,1,1.0,1,1,-1,0,-1,"['Fridge', 'Stove']",1,-1,-1,-1.0,-1,-1,-1,-1,759,-1,0,-1,-1,0.1273677442759021,0.3152658258042601,0.3802852554434189,http://apartments.southwest.ca/apartments/ns/halifax/5278-tobin-street/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/524084/5278 TobinExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85']",Welcome to 5278 Tobin Street This two storey residential building offers lots of street presence and apartment rentals with charm. Perfectly located in the South End of Halifax.,"https://cdngeneralcf.rentcafe.com/dmslivecafe/3/524084/5278 TobinExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85",2024-03-27 18:42:08,0.1546061927573814,0.5392950390198286,3.931085413928893,4.297083672402703,7.021671164052603,2.374696104881466,
5278 Tobin Street (Style A),5278 Tobin Street (Style A),-1,"5278 Tobin Street, Halifax, NS B3H 1S2",44.6390989,-63.5721815,SouthWest,0,,1,1.0,1,1,-1,0,-1,"['Fridge', 'Stove']",1,-1,-1,-1.0,-1,-1,-1,-1,775,-1,0,-1,-1,0.1273677442759021,0.3152658258042601,0.3802852554434189,http://apartments.southwest.ca/apartments/ns/halifax/5278-tobin-street/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/524084/5278 TobinExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85']",Welcome to 5278 Tobin Street This two storey residential building offers lots of street presence and apartment rentals with charm. Perfectly located in the South End of Halifax.,"https://cdngeneralcf.rentcafe.com/dmslivecafe/3/524084/5278 TobinExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85",2024-03-27 18:42:08,0.1546061927573814,0.5392950390198286,3.931085413928893,4.297083672402703,7.021671164052603,2.374696104881466,
5278 Tobin Street (Style E),5278 Tobin Street (Style E),-1,"5278 Tobin Street, Halifax, NS B3H 1S2",44.6390989,-63.5721815,SouthWest,0,,1,1.0,1,1,-1,0,-1,"['Fridge', 'Stove']",1,-1,-1,-1.0,-1,-1,-1,-1,470,-1,0,-1,-1,0.1273677442759021,0.3152658258042601,0.3802852554434189,http://apartments.southwest.ca/apartments/ns/halifax/5278-tobin-street/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/524084/5278 TobinExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85']",Welcome to 5278 Tobin Street This two storey residential building offers lots of street presence and apartment rentals with charm. Perfectly located in the South End of Halifax.,"https://cdngeneralcf.rentcafe.com/dmslivecafe/3/524084/5278 TobinExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85",2024-03-27 18:42:08,0.1546061927573814,0.5392950390198286,3.931085413928893,4.297083672402703,7.021671164052603,2.374696104881466,
5278 Tobin Street (Style D),5278 Tobin Street (Style D),-1,"5278 Tobin Street, Halifax, NS B3H 1S2",44.6390989,-63.5721815,SouthWest,0,,2,1.0,-1,-1,-1,0,-1,"['Fridge', 'Stove']",1,-1,-1,-1.0,-1,-1,-1,-1,860,-1,0,-1,-1,0.1273677442759021,0.3152658258042601,0.3802852554434189,http://apartments.southwest.ca/apartments/ns/halifax/5278-tobin-street/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/524084/5278 TobinExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85']",Welcome to 5278 Tobin Street This two storey residential building offers lots of street presence and apartment rentals with charm. Perfectly located in the South End of Halifax.,"https://cdngeneralcf.rentcafe.com/dmslivecafe/3/524084/5278 TobinExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85",2024-03-27 18:42:08,0.1546061927573814,0.5392950390198286,3.931085413928893,4.297083672402703,7.021671164052603,2.374696104881466,
5241 South Street - Floor Plan Style D,5241 South Street - Floor Plan Style D,-1,"5241 South Street, Halifax, NS B3J 1A3",44.6399107,-63.57149099999999,SouthWest,-1,,1,1.0,1,1,-1,3,-1,[],2,-1,-1,-1.0,-1,-1,-1,-1,573,-1,0,-1,-1,0.1887995979939774,0.2813228663516687,0.3671171029738908,http://apartments.southwest.ca/apartments/ns/halifax/5241-south-street/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetLobby.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241Staircases.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85']","Character apartment rental in the South End of Halifax. Hardwood floors, high ceilings, laundry facilities and exterior parking available. Heating and hot water included.","https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85",2024-03-27 18:42:08,0.0924425508299404,0.5120989272127352,3.942332348278436,4.29505734568314,7.016437028514914,2.391401372782692,
5241 South Street - Floor Plan Style E,5241 South Street - Floor Plan Style E,-1,"5241 South Street, Halifax, NS B3J 1A3",44.6399107,-63.57149099999999,SouthWest,-1,,2,1.0,1,1,-1,3,-1,[],2,-1,-1,-1.0,-1,-1,-1,-1,860,-1,0,-1,-1,0.1887995979939774,0.2813228663516687,0.3671171029738908,http://apartments.southwest.ca/apartments/ns/halifax/5241-south-street/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetLobby.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241Staircases.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85']","Character apartment rental in the South End of Halifax. Hardwood floors, high ceilings, laundry facilities and exterior parking available. Heating and hot water included.","https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85",2024-03-27 18:42:08,0.0924425508299404,0.5120989272127352,3.942332348278436,4.29505734568314,7.016437028514914,2.391401372782692,
5241 South Street - Floor Plan Style F,5241 South Street - Floor Plan Style F,-1,"5241 South Street, Halifax, NS B3J 1A3",44.6399107,-63.57149099999999,SouthWest,-1,,4,1.0,1,1,-1,3,-1,[],2,-1,-1,-1.0,-1,-1,-1,-1,1301,-1,0,-1,-1,0.1887995979939774,0.2813228663516687,0.3671171029738908,http://apartments.southwest.ca/apartments/ns/halifax/5241-south-street/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetLobby.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241Staircases.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85']","Character apartment rental in the South End of Halifax. Hardwood floors, high ceilings, laundry facilities and exterior parking available. Heating and hot water included.","https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85",2024-03-27 18:42:08,0.0924425508299404,0.5120989272127352,3.942332348278436,4.29505734568314,7.016437028514914,2.391401372782692,
5241 South Street - Floor Plan Style G,5241 South Street - Floor Plan Style G,-1,"5241 South Street, Halifax, NS B3J 1A3",44.6399107,-63.57149099999999,SouthWest,-1,,0,1.0,1,1,-1,3,-1,[],2,-1,-1,-1.0,-1,-1,-1,-1,537,-1,0,-1,-1,0.1887995979939774,0.2813228663516687,0.3671171029738908,http://apartments.southwest.ca/apartments/ns/halifax/5241-south-street/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetLobby.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241Staircases.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85']","Character apartment rental in the South End of Halifax. Hardwood floors, high ceilings, laundry facilities and exterior parking available. Heating and hot water included.","https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85",2024-03-27 18:42:08,0.0924425508299404,0.5120989272127352,3.942332348278436,4.29505734568314,7.016437028514914,2.391401372782692,
5241 South Street - Floor Plan Style H,5241 South Street - Floor Plan Style H,-1,"5241 South Street, Halifax, NS B3J 1A3",44.6399107,-63.57149099999999,SouthWest,-1,,1,1.0,1,1,-1,3,-1,[],2,-1,-1,-1.0,-1,-1,-1,-1,549,-1,0,-1,-1,0.1887995979939774,0.2813228663516687,0.3671171029738908,http://apartments.southwest.ca/apartments/ns/halifax/5241-south-street/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetLobby.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241Staircases.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85']","Character apartment rental in the South End of Halifax. Hardwood floors, high ceilings, laundry facilities and exterior parking available. Heating and hot water included.","https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85",2024-03-27 18:42:08,0.0924425508299404,0.5120989272127352,3.942332348278436,4.29505734568314,7.016437028514914,2.391401372782692,
5241 South Street - Floor Plan Style I,5241 South Street - Floor Plan Style I,-1,"5241 South Street, Halifax, NS B3J 1A3",44.6399107,-63.57149099999999,SouthWest,-1,,1,1.0,1,1,-1,3,-1,[],2,-1,-1,-1.0,-1,-1,-1,-1,541,-1,0,-1,-1,0.1887995979939774,0.2813228663516687,0.3671171029738908,http://apartments.southwest.ca/apartments/ns/halifax/5241-south-street/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetLobby.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241Staircases.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85']","Character apartment rental in the South End of Halifax. Hardwood floors, high ceilings, laundry facilities and exterior parking available. Heating and hot water included.","https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85",2024-03-27 18:42:08,0.0924425508299404,0.5120989272127352,3.942332348278436,4.29505734568314,7.016437028514914,2.391401372782692,
5241 South Street - Floor Plan Style J,5241 South Street - Floor Plan Style J,-1,"5241 South Street, Halifax, NS B3J 1A3",44.6399107,-63.57149099999999,SouthWest,-1,,1,1.0,1,1,-1,3,-1,[],2,-1,-1,-1.0,-1,-1,-1,-1,571,-1,0,-1,-1,0.1887995979939774,0.2813228663516687,0.3671171029738908,http://apartments.southwest.ca/apartments/ns/halifax/5241-south-street/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetLobby.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241Staircases.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85']","Character apartment rental in the South End of Halifax. Hardwood floors, high ceilings, laundry facilities and exterior parking available. Heating and hot water included.","https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85",2024-03-27 18:42:08,0.0924425508299404,0.5120989272127352,3.942332348278436,4.29505734568314,7.016437028514914,2.391401372782692,
5241 South Street - Floor Plan Style K,5241 South Street - Floor Plan Style K,-1,"5241 South Street, Halifax, NS B3J 1A3",44.6399107,-63.57149099999999,SouthWest,-1,,0,1.0,1,1,-1,3,-1,[],2,-1,-1,-1.0,-1,-1,-1,-1,308,-1,0,-1,-1,0.1887995979939774,0.2813228663516687,0.3671171029738908,http://apartments.southwest.ca/apartments/ns/halifax/5241-south-street/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetLobby.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241Staircases.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85']","Character apartment rental in the South End of Halifax. Hardwood floors, high ceilings, laundry facilities and exterior parking available. Heating and hot water included.","https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85",2024-03-27 18:42:08,0.0924425508299404,0.5120989272127352,3.942332348278436,4.29505734568314,7.016437028514914,2.391401372782692,
5241 South Street - Floor Plan Style L,5241 South Street - Floor Plan Style L,-1,"5241 South Street, Halifax, NS B3J 1A3",44.6399107,-63.57149099999999,SouthWest,-1,,1,1.0,1,1,-1,3,-1,[],2,-1,-1,-1.0,-1,-1,-1,-1,932,-1,0,-1,-1,0.1887995979939774,0.2813228663516687,0.3671171029738908,http://apartments.southwest.ca/apartments/ns/halifax/5241-south-street/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetLobby.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241Staircases.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85']","Character apartment rental in the South End of Halifax. Hardwood floors, high ceilings, laundry facilities and exterior parking available. Heating and hot water included.","https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85",2024-03-27 18:42:08,0.0924425508299404,0.5120989272127352,3.942332348278436,4.29505734568314,7.016437028514914,2.391401372782692,
5241 South Street - Floor Plan Style M,5241 South Street - Floor Plan Style M,-1,"5241 South Street, Halifax, NS B3J 1A3",44.6399107,-63.57149099999999,SouthWest,-1,,1,1.0,1,1,-1,3,-1,[],2,-1,-1,-1.0,-1,-1,-1,-1,624,-1,0,-1,-1,0.1887995979939774,0.2813228663516687,0.3671171029738908,http://apartments.southwest.ca/apartments/ns/halifax/5241-south-street/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetLobby.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241Staircases.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85']","Character apartment rental in the South End of Halifax. Hardwood floors, high ceilings, laundry facilities and exterior parking available. Heating and hot water included.","https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480418/5241 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85",2024-03-27 18:42:08,0.0924425508299404,0.5120989272127352,3.942332348278436,4.29505734568314,7.016437028514914,2.391401372782692,
South Street Apartments Style A,South Street Apartments Style A,-1,"5247 South Street, Halifax, NS B3J 1A3",44.6398201,-63.57159530000001,SouthWest,-1,,1,1.0,1,1,-1,2,-1,"['Fridge', 'Stove']",0,4344,62,0.1600911187152598,-1,-1,-1,-1,495,-1,0,-1,-1,0.1807949671329674,0.2838579126617375,0.3669887784887776,http://apartments.southwest.ca/apartments/ns/halifax/5247-south-street/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480420/5247 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480420/5247SouthBath.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480420/5247SouthBathBed.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480420/5247SouthBed.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480420/5247SouthBedBath.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480420/5247SouthKitchen.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85']","Style A - 495 Square Foot. South Street living offers a wonderful downtown location. This three-storey residential building offers apartments steps away from universities, hospitals, and business districts.","https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480420/5247 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85",2024-03-27 18:42:08,0.0993758727725348,0.5139886930401816,3.939771368287544,4.294104050979414,7.015899807069633,2.388162356864128,"1247-1251 Hollis StSouth EndHalifax, NS B3J 1T5"
South Street Apartments Style B,South Street Apartments Style B,-1,"5247 South Street, Halifax, NS B3J 1A3",44.6398201,-63.57159530000001,SouthWest,-1,,1,1.0,1,1,-1,2,-1,"['Fridge', 'Stove']",0,4344,62,0.1600911187152598,-1,-1,-1,-1,497,-1,0,-1,-1,0.1807949671329674,0.2838579126617375,0.3669887784887776,http://apartments.southwest.ca/apartments/ns/halifax/5247-south-street/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480420/5247 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480420/5247SouthBath.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480420/5247SouthBathBed.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480420/5247SouthBed.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480420/5247SouthBedBath.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480420/5247SouthKitchen.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85']",Style B - 497 Square Foot. Three-storey building offering spacious living areas and laundry facilities with a coinless operating system.,"https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480420/5247 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85",2024-03-27 18:42:08,0.0993758727725348,0.5139886930401816,3.939771368287544,4.294104050979414,7.015899807069633,2.388162356864128,"1247-1251 Hollis StSouth EndHalifax, NS B3J 1T5"
South Street Apartments Style C,South Street Apartments Style C,-1,"5247 South Street, Halifax, NS B3J 1A3",44.6398201,-63.57159530000001,SouthWest,-1,,1,1.0,1,1,-1,2,-1,"['Fridge', 'Stove']",0,4344,62,0.1600911187152598,-1,-1,-1,-1,508,-1,0,-1,-1,0.1807949671329674,0.2838579126617375,0.3669887784887776,http://apartments.southwest.ca/apartments/ns/halifax/5247-south-street/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480420/5247 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480420/5247SouthBath.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480420/5247SouthBathBed.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480420/5247SouthBed.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480420/5247SouthBedBath.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480420/5247SouthKitchen.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85']",Style C - 508 Square Foot. Well-maintained and secure apartments with exterior parking available. Close to major grocery stores and shopping districts.,"https://cdngeneralcf.rentcafe.com/dmslivecafe/3/480420/5247 South StreetExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85",2024-03-27 18:42:08,0.0993758727725348,0.5139886930401816,3.939771368287544,4.294104050979414,7.015899807069633,2.388162356864128,"1247-1251 Hollis StSouth EndHalifax, NS B3J 1T5"
